id_venda;produto_id;cliente_id;quantidade;data_venda;observacao
V002016;4;7;2.0;2024-09-19 14:29:00;Compra feita via aplicação promocional
V002017;15;16;5.0;2024-10-03 10:04:00;Entrega expressa solicitada
V002018;3;2;2.0;2024-09-01 14:31:00;
V002019;13;9;5.0;2024-11-30 21:16:00;
V002020;5;19;2.0;2024-12-04 20:11:00;Entrega expressa solicitada
V002021;8;17;5.0;2024-10-30 13:47:00;Cliente pediu embalagem para presente
V002022;1;20;2.0;2024-10-01 10:35:00;
V002023;12;20;4.0;2024-10-31 22:18:00;
V002024;12;20;3.0;2024-10-23 15:43:00;Entrega expressa solicitada
V002025;1;17;4.0;2024-11-29 16:14:00;Cliente solicitou nota fiscal com CNPJ
V002026;9;18;1.0;2024-08-26 19:47:00;
V002027;3;8;4.0;2024-09-15 10:38:00;Compra feita via aplicação promocional
V002028;11;19;1.0;2024-08-01 22:59:00;
V002029;13;19;1.0;2024-11-23 20:38:00;Cliente solicitou nota fiscal com CNPJ
V002030;6;5;4.0;2024-11-14 11:10:00;Cliente pediu embalagem para presente
V002031;10;3;4.0;2024-10-31 13:44:00;Endereço de entrega divergente do cadastro
V002032;11;9;3.0;2024-10-31 09:07:00;Compra feita via aplicação promocional
V002033;4;3;4.0;2024-08-17 15:53:00;Endereço de entrega divergente do cadastro
V002034;5;11;2.0;2024-09-18 17:39:00;Compra feita via aplicação promocional
V002035;7;2;2.0;2024-08-26 22:23:00;Compra feita via aplicação promocional
V002036;13;8;5.0;2024-08-26 17:54:00;
V002037;1;19;3.0;2024-08-04 17:40:00;Compra feita via aplicação promocional
V002038;6;17;2.0;2024-09-07 13:46:00;Compra feita via aplicação promocional
V002039;7;6;2.0;2024-11-12 08:06:00;Produto com defeito, aguardando troca
V002040;14;1;5.0;2024-11-03 16:38:00;Cliente pediu embalagem para presente
V002041;12;9;1.0;2024-11-05 20:39:00;
V002042;1;2;1.0;2024-08-02 20:53:00;Compra feita via aplicação promocional
V002043;4;8;3.0;2024-09-09 15:52:00;Produto com defeito, aguardando troca
V002044;8;12;5.0;2024-10-27 09:40:00;Endereço de entrega divergente do cadastro
V002045;12;1;5.0;2024-10-17 20:55:00;Entrega expressa solicitada
V002046;8;19;5.0;2024-11-17 12:18:00;Produto com defeito, aguardando troca
V002047;12;4;4.0;2024-12-22 08:19:00;Cliente pediu embalagem para presente
V002048;3;9;2.0;2024-09-04 12:51:00;
V002049;11;8;5.0;2024-11-09 15:39:00;Entrega expressa solicitada
V002050;15;3;1.0;2024-11-06 19:21:00;
V002051;1;5;4.0;2024-09-10 13:48:00;
V002052;1;7;1.0;2024-10-30 11:43:00;
V002053;11;17;1.0;2024-10-19 19:51:00;
V002054;15;10;4.0;2024-08-31 09:47:00;Cliente pediu embalagem para presente
V002055;12;5;4.0;2024-11-01 18:53:00;Cliente solicitou nota fiscal com CNPJ
V002056;6;12;3.0;2024-09-11 16:23:00;
V002057;11;4;1.0;2024-09-18 10:32:00;Endereço de entrega divergente do cadastro
V002058;6;14;3.0;2024-09-12 19:10:00;
V002059;2;8;4.0;2024-11-05 19:25:00;
V002060;2;5;2.0;2024-09-16 19:40:00;Endereço de entrega divergente do cadastro
V002061;3;7;4.0;2024-11-27 19:13:00;
V002062;5;5;1.0;2024-08-29 20:09:00;Cliente solicitou nota fiscal com CNPJ
V002063;10;20;3.0;2024-11-20 09:57:00;Entrega expressa solicitada
V002064;15;12;4.0;2024-09-19 20:21:00;
V002065;6;14;1.0;2024-12-29 21:13:00;Produto com defeito, aguardando troca
V002066;13;19;5.0;2024-12-14 11:14:00;Endereço de entrega divergente do cadastro
V002067;7;13;4.0;2024-08-16 09:21:00;Produto com defeito, aguardando troca
V002068;8;4;3.0;2024-11-10 15:14:00;
V002069;4;1;3.0;2024-12-25 22:14:00;
V002070;10;12;3.0;2024-11-17 20:32:00;
V002071;1;15;2.0;2024-10-28 19:44:00;Produto com defeito, aguardando troca
V002072;4;8;2.0;2024-09-26 17:32:00;
V002073;7;17;5.0;2024-09-16 22:15:00;Produto com defeito, aguardando troca
V002074;6;3;4.0;2024-09-09 15:54:00;Produto com defeito, aguardando troca
V002075;11;1;5.0;2024-12-08 16:56:00;Cliente solicitou nota fiscal com CNPJ
V002076;11;15;4.0;2024-08-30 10:53:00;
V002077;13;15;5.0;2024-12-05 21:01:00;Entrega expressa solicitada
V002078;13;10;5.0;2024-09-16 19:11:00;Produto com defeito, aguardando troca
V002079;4;10;4.0;2024-09-12 13:34:00;Produto com defeito, aguardando troca
V002080;4;16;4.0;2024-10-29 19:11:00;Cliente solicitou nota fiscal com CNPJ
V002081;9;4;5.0;2024-11-16 16:38:00;Produto com defeito, aguardando troca
V002082;1;2;5.0;2024-12-21 14:53:00;Produto com defeito, aguardando troca
V002083;8;9;1.0;2024-12-07 14:12:00;Endereço de entrega divergente do cadastro
V002084;7;5;4.0;2024-08-26 14:19:00;
V002085;6;17;2.0;2024-12-02 09:43:00;Cliente pediu embalagem para presente
V002086;13;19;5.0;2024-09-20 13:26:00;Compra feita via aplicação promocional
V002087;6;4;4.0;2024-08-18 10:38:00;
V002088;4;1;1.0;2024-09-07 11:55:00;Produto com defeito, aguardando troca
V002089;4;12;3.0;2024-10-03 18:49:00;Cliente pediu embalagem para presente
V002090;5;1;1.0;2024-11-06 22:19:00;Cliente solicitou nota fiscal com CNPJ
V002091;13;12;2.0;2024-09-08 17:44:00;Endereço de entrega divergente do cadastro
V002092;15;19;4.0;2024-08-15 18:30:00;
V002093;1;20;2.0;2024-10-01 10:35:00;
V002094;10;7;1.0;2024-10-28 09:56:00;
V002095;2;13;2.0;2024-09-20 08:38:00;Endereço de entrega divergente do cadastro
V002096;11;1;4.0;2024-09-06 16:39:00;Cliente pediu embalagem para presente
V002097;13;5;5.0;2024-09-05 08:25:00;
V002098;6;16;2.0;2024-12-15 08:40:00;Compra feita via aplicação promocional
V002099;5;9;2.0;2024-09-30 12:42:00;Cliente solicitou nota fiscal com CNPJ
V002100;7;1;2.0;2024-12-12 15:50:00;
V002101;15;2;2.0;2024-11-29 10:05:00;Produto com defeito, aguardando troca
V002102;12;14;2.0;2024-09-09 11:45:00;
V002103;15;16;1.0;2024-09-14 18:08:00;Entrega expressa solicitada
V002104;2;5;2.0;2024-08-21 16:18:00;Entrega expressa solicitada
V002105;9;10;2.0;2024-10-12 16:01:00;Endereço de entrega divergente do cadastro
V002106;1;3;1.0;2024-08-07 18:58:00;Endereço de entrega divergente do cadastro
V002107;7;4;1.0;2024-10-28 19:25:00;Cliente solicitou nota fiscal com CNPJ
V002108;10;3;5.0;2024-09-25 22:13:00;
V002109;7;16;3.0;2024-10-15 15:04:00;Cliente pediu embalagem para presente
V002110;6;7;2.0;2024-10-16 20:49:00;Cliente solicitou nota fiscal com CNPJ
V002111;5;1;3.0;2024-09-15 11:30:00;
V002112;11;11;1.0;2024-08-29 16:10:00;Entrega expressa solicitada
V002113;8;5;1.0;2024-08-10 22:32:00;
V002114;3;8;4.0;2024-11-14 17:20:00;
V002115;5;4;4.0;2024-08-30 15:45:00;
V002116;9;15;2.0;2024-09-21 19:38:00;
V002117;2;6;3.0;2024-12-16 09:19:00;Endereço de entrega divergente do cadastro
V002118;14;16;1.0;2024-08-27 11:08:00;Produto com defeito, aguardando troca
V002119;1;20;3.0;2024-08-19 10:36:00;Endereço de entrega divergente do cadastro
V002120;8;19;1.0;2024-11-28 22:48:00;Produto com defeito, aguardando troca
V002121;4;19;3.0;2024-09-28 09:32:00;Endereço de entrega divergente do cadastro
V002122;1;11;1.0;2024-09-20 11:11:00;
V002123;9;10;3.0;2024-12-09 13:15:00;Compra feita via aplicação promocional
V002124;1;8;5.0;2024-10-24 10:22:00;Endereço de entrega divergente do cadastro
V002125;10;13;5.0;2024-09-20 14:44:00;
V002126;12;6;5.0;2024-08-12 22:29:00;
V002127;14;17;3.0;2024-12-10 19:25:00;
V002128;14;2;3.0;2024-10-12 14:19:00;Compra feita via aplicação promocional
V002129;10;15;4.0;2024-08-09 22:19:00;
V002130;9;3;1.0;2024-08-20 14:20:00;
V002131;11;15;3.0;2024-09-19 15:19:00;Entrega expressa solicitada
V002132;12;2;4.0;2024-11-25 09:42:00;Cliente solicitou nota fiscal com CNPJ
V002133;2;15;2.0;2024-09-12 08:31:00;Endereço de entrega divergente do cadastro
V002134;8;8;4.0;2024-10-05 11:29:00;Compra feita via aplicação promocional
V002135;11;15;1.0;2024-08-18 12:39:00;Produto com defeito, aguardando troca
V002136;4;14;3.0;2024-10-12 21:57:00;
V002137;7;12;5.0;2024-11-30 14:22:00;Compra feita via aplicação promocional
V002138;1;17;1.0;2024-10-21 17:47:00;
V002139;8;6;1.0;2024-08-05 08:45:00;Cliente solicitou nota fiscal com CNPJ
V002140;6;11;1.0;2024-08-12 17:48:00;
V002141;6;10;1.0;2024-10-04 09:59:00;
V002142;15;14;1.0;2024-12-13 08:19:00;
V002143;1;1;3.0;2024-09-12 12:19:00;Cliente solicitou nota fiscal com CNPJ
V002144;14;7;3.0;2024-08-30 21:49:00;
V002145;15;10;4.0;2024-11-18 11:59:00;
V002146;2;16;2.0;2024-12-26 08:59:00;
V002147;6;17;2.0;2024-12-05 21:51:00;Compra feita via aplicação promocional
V002148;4;17;2.0;2024-11-25 15:50:00;
V002149;4;6;1.0;2024-12-12 09:02:00;
V002150;14;15;5.0;2024-08-06 17:04:00;Produto com defeito, aguardando troca
V002151;13;4;3.0;2024-11-21 22:00:00;Cliente pediu embalagem para presente
V002152;8;11;5.0;2024-11-05 19:50:00;
V002153;10;20;4.0;2024-12-20 11:59:00;Cliente pediu embalagem para presente
V002154;10;1;1.0;2024-09-05 08:55:00;Endereço de entrega divergente do cadastro
V002155;11;3;;2024-11-05 15:09:00;Cliente solicitou nota fiscal com CNPJ
V002156;12;11;2.0;2024-10-02 14:09:00;Cliente pediu embalagem para presente
V002157;13;12;5.0;2024-11-09 14:22:00;
V002158;8;6;1.0;2024-09-11 22:35:00;Cliente pediu embalagem para presente
V002159;4;1;3.0;2024-09-25 12:42:00;Cliente pediu embalagem para presente
V002160;10;20;5.0;2024-08-27 11:45:00;Produto com defeito, aguardando troca
V002161;8;13;3.0;2024-09-14 20:33:00;Cliente solicitou nota fiscal com CNPJ
V002162;10;12;3.0;2024-09-26 22:50:00;Cliente solicitou nota fiscal com CNPJ
V002163;5;8;4.0;2024-09-11 22:50:00;
V002164;13;12;5.0;2024-08-31 08:11:00;Endereço de entrega divergente do cadastro
V002165;14;9;4.0;2024-12-22 21:45:00;Cliente pediu embalagem para presente
V002166;11;9;5.0;2024-09-05 12:03:00;Endereço de entrega divergente do cadastro
V002167;12;6;;2024-12-21 13:23:00;
V002168;3;19;2.0;2024-12-21 09:24:00;Endereço de entrega divergente do cadastro
V002169;2;3;2.0;2024-12-22 22:28:00;Endereço de entrega divergente do cadastro
V002170;2;10;1.0;2024-12-09 08:08:00;Cliente solicitou nota fiscal com CNPJ
V002171;9;9;3.0;2024-09-15 19:24:00;Compra feita via aplicação promocional
V002172;11;19;1.0;2024-12-14 08:54:00;Endereço de entrega divergente do cadastro
V002173;3;10;5.0;2024-09-21 14:58:00;
V002174;15;17;4.0;2024-11-27 22:53:00;
V002175;15;15;1.0;2024-08-13 18:27:00;
V002176;6;18;2.0;2024-08-30 21:39:00;Compra feita via aplicação promocional
V002177;7;10;1.0;2024-08-21 08:33:00;Cliente pediu embalagem para presente
V002178;13;12;3.0;2024-11-20 17:43:00;Endereço de entrega divergente do cadastro
V002179;8;13;5.0;2024-08-04 18:51:00;Entrega expressa solicitada
V002180;13;8;1.0;2024-11-16 12:51:00;Cliente solicitou nota fiscal com CNPJ
V002181;15;20;2.0;2024-11-24 18:28:00;Produto com defeito, aguardando troca
V002182;12;13;1.0;2024-10-23 19:49:00;Endereço de entrega divergente do cadastro
V002183;14;15;2.0;2024-09-10 09:44:00;
V002184;3;18;2.0;2024-11-09 18:20:00;
V002185;3;7;3.0;2024-12-28 22:10:00;Endereço de entrega divergente do cadastro
V002186;4;6;4.0;2024-11-01 20:07:00;
V002187;8;4;4.0;2024-09-15 15:02:00;Compra feita via aplicação promocional
V002188;6;18;1.0;2024-10-05 10:23:00;
V002189;3;3;2.0;2024-11-12 08:27:00;
V002190;8;16;1.0;2024-09-03 12:51:00;Cliente pediu embalagem para presente
V002191;7;16;2.0;2024-12-18 13:10:00;Entrega expressa solicitada
V002192;6;20;1.0;2024-09-10 14:08:00;Produto com defeito, aguardando troca
V002193;7;15;4.0;2024-12-19 17:59:00;
V002194;6;13;2.0;2024-12-14 20:42:00;Produto com defeito, aguardando troca
V002195;9;3;5.0;2024-10-08 13:56:00;Cliente pediu embalagem para presente
V002196;2;20;5.0;2024-08-19 17:29:00;Cliente pediu embalagem para presente
V002197;4;9;4.0;2024-11-02 11:27:00;Compra feita via aplicação promocional
V002198;11;10;2.0;2024-10-24 22:53:00;Endereço de entrega divergente do cadastro
V002199;15;13;1.0;2024-12-12 10:08:00;Cliente solicitou nota fiscal com CNPJ
V002200;15;8;3.0;2024-12-17 12:49:00;Entrega expressa solicitada
V002201;3;12;3.0;2024-09-03 17:40:00;Cliente pediu embalagem para presente
V002202;7;9;2.0;2024-08-24 18:13:00;
V002203;13;20;5.0;2024-12-08 20:47:00;Endereço de entrega divergente do cadastro
V002204;1;8;1.0;2024-12-25 18:41:00;Cliente pediu embalagem para presente
V002205;6;9;3.0;2024-12-12 10:13:00;Compra feita via aplicação promocional
V002206;14;1;5.0;2024-09-01 09:56:00;Compra feita via aplicação promocional
V002207;9;9;1.0;2024-10-28 18:29:00;Cliente pediu embalagem para presente
V002208;14;12;3.0;2024-08-19 11:56:00;Produto com defeito, aguardando troca
V002209;2;3;5.0;2024-08-06 11:55:00;Produto com defeito, aguardando troca
V002210;10;4;5.0;2024-12-26 21:19:00;Cliente solicitou nota fiscal com CNPJ
V002211;5;17;5.0;2024-08-31 16:02:00;
V002212;5;7;4.0;2024-11-10 08:05:00;
V002213;7;17;1.0;2024-12-28 14:02:00;Endereço de entrega divergente do cadastro
V002214;14;15;4.0;2024-12-10 19:42:00;
V002215;5;3;1.0;2024-10-31 13:50:00;Endereço de entrega divergente do cadastro
V002216;12;13;1.0;2024-11-29 17:02:00;Compra feita via aplicação promocional
V002217;15;1;1.0;2024-09-14 13:36:00;Cliente pediu embalagem para presente
V002218;13;12;5.0;2024-09-21 08:13:00;Compra feita via aplicação promocional
V002219;12;19;3.0;2024-09-02 16:28:00;
V002220;12;5;5.0;2024-08-07 12:11:00;Cliente pediu embalagem para presente
V002221;9;6;2.0;2024-12-13 22:52:00;
V002222;2;17;3.0;2024-11-04 22:31:00;
V002223;3;8;4.0;2024-09-26 11:11:00;
V002224;8;18;5.0;2024-12-11 11:28:00;
V002225;10;4;2.0;2024-12-08 20:10:00;
V002226;15;19;1.0;2024-10-31 19:16:00;Produto com defeito, aguardando troca
V002227;1;1;3.0;2024-12-16 16:10:00;Entrega expressa solicitada
V002228;11;6;2.0;2024-12-28 10:46:00;
V002229;11;4;3.0;2024-10-10 14:21:00;
V002230;13;5;5.0;2024-12-25 22:53:00;
V002231;3;3;2.0;2024-10-18 22:22:00;Entrega expressa solicitada
V002232;1;6;5.0;2024-10-30 08:03:00;Compra feita via aplicação promocional
V002233;1;6;2.0;2024-09-15 12:30:00;Compra feita via aplicação promocional
V002234;9;20;4.0;2024-12-14 11:12:00;
V002235;10;19;1.0;2024-10-24 18:12:00;Cliente solicitou nota fiscal com CNPJ
V002236;2;6;1.0;2024-10-16 14:19:00;Endereço de entrega divergente do cadastro
V002237;2;12;4.0;2024-08-02 08:28:00;
V002238;5;15;4.0;2024-12-15 19:52:00;Produto com defeito, aguardando troca
V002239;7;8;3.0;2024-08-03 22:59:00;Entrega expressa solicitada
V002240;5;12;3.0;2024-11-01 09:07:00;
V002241;2;2;3.0;2024-12-27 21:11:00;Produto com defeito, aguardando troca
V002242;13;10;3.0;2024-09-13 21:30:00;Entrega expressa solicitada
V002243;12;1;2.0;2024-12-19 14:40:00;Endereço de entrega divergente do cadastro
V002244;13;12;5.0;2024-08-23 19:01:00;Cliente pediu embalagem para presente
V002245;14;4;5.0;2024-11-19 19:23:00;Compra feita via aplicação promocional
V002246;15;4;3.0;2024-08-04 22:15:00;Endereço de entrega divergente do cadastro
V002247;7;4;3.0;2024-12-28 18:14:00;Cliente solicitou nota fiscal com CNPJ
V002248;11;15;1.0;2024-11-20 20:36:00;Compra feita via aplicação promocional
V002249;2;1;3.0;2024-08-15 22:07:00;Cliente solicitou nota fiscal com CNPJ
V002250;7;12;2.0;2024-10-25 18:39:00;
V002251;13;10;4.0;2024-10-28 10:41:00;Compra feita via aplicação promocional
V002252;4;11;2.0;2024-11-28 16:07:00;Produto com defeito, aguardando troca
V002253;14;5;3.0;2024-09-01 11:13:00;Compra feita via aplicação promocional
V002254;2;16;2.0;2024-10-23 08:54:00;Cliente solicitou nota fiscal com CNPJ
V002255;14;15;2.0;2024-09-22 16:04:00;Cliente pediu embalagem para presente
V002256;3;14;2.0;2024-11-11 10:30:00;Cliente pediu embalagem para presente
V002257;15;4;3.0;2024-08-04 22:15:00;Endereço de entrega divergente do cadastro
V002258;1;11;1.0;2024-12-20 19:36:00;
V002259;11;14;1.0;2024-12-28 13:39:00;Entrega expressa solicitada
V002260;1;11;5.0;2024-10-16 14:10:00;Cliente solicitou nota fiscal com CNPJ
V002261;12;13;3.0;2024-08-09 18:53:00;Cliente solicitou nota fiscal com CNPJ
V002262;7;4;3.0;2024-11-10 18:31:00;
V002263;1;7;1.0;2024-12-25 15:03:00;
V002264;9;7;1.0;2024-11-17 10:06:00;Produto com defeito, aguardando troca
V002265;4;19;5.0;2024-11-26 20:32:00;
V002266;8;3;2.0;2024-12-27 15:56:00;Cliente solicitou nota fiscal com CNPJ
V002267;2;12;3.0;2024-11-15 15:21:00;Cliente pediu embalagem para presente
V002268;15;14;4.0;2024-10-24 10:39:00;Entrega expressa solicitada
V002269;11;6;4.0;2024-10-10 10:56:00;
V002270;5;5;5.0;2024-11-14 19:22:00;
V002271;12;12;1.0;2024-12-13 09:05:00;Endereço de entrega divergente do cadastro
V002272;1;18;2.0;2024-12-08 16:00:00;
V002273;12;2;4.0;2024-09-18 17:49:00;
V002274;2;16;1.0;2024-10-29 11:53:00;Endereço de entrega divergente do cadastro
V002275;8;9;3.0;2024-11-15 16:23:00;
V002276;2;17;1.0;2024-10-12 19:04:00;Cliente pediu embalagem para presente
V002277;15;2;3.0;2024-11-05 10:58:00;
V002278;12;16;4.0;2024-11-14 22:41:00;Endereço de entrega divergente do cadastro
V002279;7;11;3.0;2024-10-16 08:19:00;Cliente pediu embalagem para presente
V002280;9;4;5.0;2024-11-03 18:41:00;Cliente pediu embalagem para presente
V002281;13;20;5.0;2024-10-14 21:08:00;Endereço de entrega divergente do cadastro
V002282;10;14;2.0;2024-11-23 17:05:00;Cliente pediu embalagem para presente
V002283;11;13;3.0;2024-10-14 18:13:00;
V002284;11;10;1.0;2024-08-19 11:54:00;
V002285;4;4;3.0;2024-10-24 21:16:00;
V002286;7;7;;2024-08-27 10:42:00;Entrega expressa solicitada
V002287;14;12;1.0;2024-08-06 15:36:00;Compra feita via aplicação promocional
V002288;11;12;1.0;2024-10-15 17:16:00;Entrega expressa solicitada
V002289;5;7;3.0;2024-08-25 12:28:00;
V002290;9;14;2.0;2024-12-16 18:53:00;Cliente pediu embalagem para presente
V002291;15;4;3.0;2024-12-04 17:36:00;Compra feita via aplicação promocional
V002292;11;14;1.0;2024-08-15 11:51:00;Produto com defeito, aguardando troca
V002293;6;7;4.0;2024-08-10 11:36:00;
V002294;4;13;5.0;2024-08-14 16:57:00;Cliente pediu embalagem para presente
V002295;5;2;1.0;2024-09-05 10:51:00;Entrega expressa solicitada
V002296;12;3;2.0;2024-11-25 12:41:00;Cliente solicitou nota fiscal com CNPJ
V002297;15;19;3.0;2024-10-25 22:56:00;
V002298;14;13;4.0;2024-12-21 19:28:00;Produto com defeito, aguardando troca
V002299;6;11;4.0;2024-12-21 19:37:00;Entrega expressa solicitada
V002300;7;6;5.0;2024-08-07 10:26:00;Entrega expressa solicitada
V002301;1;16;4.0;2024-08-31 12:48:00;Cliente pediu embalagem para presente
V002302;9;18;4.0;2024-12-23 19:08:00;
V002303;5;2;3.0;2024-11-21 21:57:00;Endereço de entrega divergente do cadastro
V002304;15;2;3.0;2024-10-29 19:17:00;Compra feita via aplicação promocional
V002305;15;19;5.0;2024-08-01 11:07:00;Entrega expressa solicitada
V002306;6;18;5.0;2024-11-13 20:19:00;Compra feita via aplicação promocional
V002307;15;19;2.0;2024-09-27 19:49:00;Produto com defeito, aguardando troca
V002308;11;11;1.0;2024-09-15 08:22:00;Entrega expressa solicitada
V002309;7;20;4.0;2024-12-24 21:05:00;
V002310;9;20;3.0;2024-10-06 08:32:00;
V002311;3;3;3.0;2024-08-16 22:02:00;
V002312;1;19;3.0;2024-11-21 08:28:00;Cliente pediu embalagem para presente
V002313;3;16;3.0;2024-09-01 11:50:00;Entrega expressa solicitada
V002314;15;5;5.0;2024-11-30 13:14:00;Cliente pediu embalagem para presente
V002315;6;11;4.0;2024-11-20 10:37:00;
V002316;13;1;5.0;2024-08-17 14:41:00;
V002317;14;16;1.0;2024-08-26 14:47:00;Cliente pediu embalagem para presente
V002318;7;11;5.0;2024-10-08 20:22:00;Compra feita via aplicação promocional
V002319;10;8;5.0;2024-12-20 19:34:00;Produto com defeito, aguardando troca
V002320;9;14;3.0;2024-08-07 10:01:00;Compra feita via aplicação promocional
V002321;5;16;5.0;2024-10-08 19:18:00;Compra feita via aplicação promocional
V002322;9;17;2.0;2024-10-22 12:55:00;
V002323;15;11;1.0;2024-09-10 15:36:00;
V002324;12;7;2.0;2024-10-26 09:37:00;Cliente solicitou nota fiscal com CNPJ
V002325;13;5;1.0;2024-10-28 10:23:00;
V002326;5;17;2.0;2024-11-11 19:59:00;
V002327;10;6;1.0;2024-10-28 09:46:00;
V002328;4;6;1.0;2024-08-30 14:31:00;
V002329;3;16;4.0;2024-08-24 14:14:00;Cliente pediu embalagem para presente
V002330;15;10;3.0;2024-12-18 15:26:00;Produto com defeito, aguardando troca
V002331;8;10;4.0;2024-09-27 09:38:00;Cliente solicitou nota fiscal com CNPJ
V002332;4;9;5.0;2024-11-12 19:23:00;
V002333;3;4;1.0;2024-10-01 14:44:00;Endereço de entrega divergente do cadastro
V002334;12;8;2.0;2024-08-06 22:56:00;Cliente pediu embalagem para presente
V002335;7;16;2.0;2024-10-06 16:49:00;Endereço de entrega divergente do cadastro
V002336;11;10;3.0;2024-09-22 20:52:00;Cliente solicitou nota fiscal com CNPJ
V002337;12;7;3.0;2024-09-22 21:43:00;
V002338;10;18;4.0;2024-11-20 13:51:00;Produto com defeito, aguardando troca
V002339;4;11;1.0;2024-10-30 09:21:00;Cliente solicitou nota fiscal com CNPJ
V002340;13;3;1.0;2024-09-12 20:24:00;Entrega expressa solicitada
V002341;13;19;5.0;2024-11-08 08:30:00;
V002342;10;6;3.0;2024-10-24 17:50:00;
V002343;5;19;1.0;2024-11-05 09:04:00;Entrega expressa solicitada
V002344;15;6;2.0;2024-12-11 09:52:00;Endereço de entrega divergente do cadastro
V002345;12;10;2.0;2024-12-20 17:00:00;Cliente solicitou nota fiscal com CNPJ
V002346;9;13;1.0;2024-09-29 11:46:00;Cliente solicitou nota fiscal com CNPJ
V002347;4;7;2.0;2024-11-12 11:07:00;Cliente solicitou nota fiscal com CNPJ
V002348;5;8;5.0;2024-09-23 19:26:00;Endereço de entrega divergente do cadastro
V002349;4;5;4.0;2024-09-15 19:54:00;
V002350;15;13;1.0;2024-09-20 18:09:00;Produto com defeito, aguardando troca
V002351;2;19;2.0;2024-10-12 08:51:00;Cliente pediu embalagem para presente
V002352;7;10;1.0;2024-09-10 20:52:00;
V002353;10;4;3.0;2024-09-05 15:38:00;Endereço de entrega divergente do cadastro
V002354;10;7;5.0;2024-08-18 17:51:00;Endereço de entrega divergente do cadastro
V002355;5;6;4.0;2024-12-01 21:22:00;Compra feita via aplicação promocional
V002356;10;5;5.0;2024-09-30 09:52:00;
V002357;6;3;5.0;2024-12-18 13:48:00;
V002358;5;6;4.0;2024-09-21 19:01:00;
V002359;3;17;4.0;2024-09-14 11:33:00;
V002360;3;12;4.0;2024-08-26 12:44:00;
V002361;6;9;5.0;2024-10-09 19:02:00;Produto com defeito, aguardando troca
V002362;6;11;4.0;2024-11-04 14:19:00;Produto com defeito, aguardando troca
V002363;14;12;1.0;2024-12-08 08:18:00;Produto com defeito, aguardando troca
V002364;9;13;2.0;2024-10-03 22:27:00;Endereço de entrega divergente do cadastro
V002365;14;8;1.0;2024-11-29 21:17:00;
V002366;5;13;2.0;2024-10-14 10:59:00;
V002367;1;13;4.0;2024-09-13 09:52:00;Produto com defeito, aguardando troca
V002368;6;1;5.0;2024-09-17 21:46:00;Cliente solicitou nota fiscal com CNPJ
V002369;6;19;2.0;2024-08-22 08:54:00;
V002370;7;2;4.0;2024-08-17 12:52:00;Compra feita via aplicação promocional
V002371;3;6;5.0;2024-12-23 08:25:00;Cliente pediu embalagem para presente
V002372;4;16;3.0;2024-12-07 08:47:00;
V002373;7;6;3.0;2024-09-15 20:05:00;
V002374;4;15;4.0;2024-12-21 11:39:00;
V002375;12;12;5.0;2024-11-28 11:49:00;Compra feita via aplicação promocional
V002376;9;1;5.0;2024-08-31 10:10:00;Entrega expressa solicitada
V002377;15;18;5.0;2024-10-01 19:11:00;Compra feita via aplicação promocional
V002378;2;2;1.0;2024-12-15 19:55:00;
V002379;3;13;3.0;2024-10-29 15:45:00;Compra feita via aplicação promocional
V002380;10;6;5.0;2024-11-29 21:55:00;
V002381;9;10;1.0;2024-10-19 20:34:00;Endereço de entrega divergente do cadastro
V002382;15;12;4.0;2024-10-18 18:49:00;Cliente solicitou nota fiscal com CNPJ
V002383;1;9;1.0;2024-10-21 10:59:00;
V002384;12;14;4.0;2024-10-10 11:20:00;Compra feita via aplicação promocional
V002385;10;16;4.0;2024-08-17 09:13:00;Cliente solicitou nota fiscal com CNPJ
V002386;1;18;5.0;2024-12-05 11:15:00;
V002387;1;2;2.0;2024-12-24 15:12:00;
V002388;4;1;3.0;2024-09-12 09:20:00;Endereço de entrega divergente do cadastro
V002389;9;14;2.0;2024-09-27 11:39:00;
V002390;3;20;2.0;2024-11-28 12:58:00;Compra feita via aplicação promocional
V002391;2;7;1.0;2024-12-25 15:17:00;Compra feita via aplicação promocional
V002392;10;13;4.0;2024-12-02 09:03:00;Compra feita via aplicação promocional
V002393;6;11;1.0;2024-12-08 17:08:00;Endereço de entrega divergente do cadastro
V002394;2;13;1.0;2024-10-29 09:24:00;
V002395;9;7;4.0;2024-08-25 11:56:00;Entrega expressa solicitada
V002396;6;6;4.0;2024-12-02 17:38:00;
V002397;5;5;2.0;2024-12-26 21:05:00;Compra feita via aplicação promocional
V002398;12;19;3.0;2024-08-06 22:24:00;Produto com defeito, aguardando troca
V002399;9;18;2.0;2024-11-03 18:52:00;Produto com defeito, aguardando troca
V002400;12;11;1.0;2024-09-30 08:32:00;
V002401;15;9;3.0;2024-11-12 14:17:00;Cliente pediu embalagem para presente
V002402;9;10;2.0;2024-11-03 19:32:00;Entrega expressa solicitada
V002403;5;5;5.0;2024-09-10 09:49:00;
V002404;9;8;4.0;2024-10-29 12:41:00;Cliente solicitou nota fiscal com CNPJ
V002405;10;10;4.0;2024-12-24 13:22:00;Endereço de entrega divergente do cadastro
V002406;5;17;4.0;2024-09-14 10:54:00;
V002407;12;9;1.0;2024-10-01 16:23:00;Compra feita via aplicação promocional
V002408;3;4;5.0;2024-11-30 17:19:00;Compra feita via aplicação promocional
